IDS_PROPITEM_TXT_000000	標準
IDS_PROPITEM_TXT_014390	サイキーパーの防具セット（女の子用）(7日)
IDS_PROPITEM_TXT_014391 	
IDS_PROPITEM_TXT_014392	エレメンターの防具セット（女の子用）(7日)
IDS_PROPITEM_TXT_014393 	
IDS_PROPITEM_TXT_014394	ビルポスターの防具セット（女の子用）(7日)
IDS_PROPITEM_TXT_014395 	
IDS_PROPITEM_TXT_014396	リングマスターの防具セット（女の子用）(7日)
IDS_PROPITEM_TXT_014397 	
IDS_PROPITEM_TXT_014398	ジェスターの防具セット（女の子用）(7日)
IDS_PROPITEM_TXT_014399 	
IDS_PROPITEM_TXT_014400	レンジャーの防具セット（女の子用）(7日)
IDS_PROPITEM_TXT_014401 	
IDS_PROPITEM_TXT_014402	ナイトの防具セット（女の子用）(30日)
IDS_PROPITEM_TXT_014403 	
IDS_PROPITEM_TXT_014404	ブレードの防具セット（女の子用）(30日)
IDS_PROPITEM_TXT_014405 	
IDS_PROPITEM_TXT_014406	サイキーパーの防具セット（女の子用）(30日)
IDS_PROPITEM_TXT_014407 	
IDS_PROPITEM_TXT_014408	エレメンターの防具セット（女の子用）(30日)
IDS_PROPITEM_TXT_014409 	
IDS_PROPITEM_TXT_014410	ビルポスターの防具セット（女の子用）(30日)
IDS_PROPITEM_TXT_014411 	
IDS_PROPITEM_TXT_014412	リングマスターの防具セット（女の子用）(30日)
IDS_PROPITEM_TXT_014413 	
IDS_PROPITEM_TXT_014414	ジェスターの防具セット（女の子用）(30日)
IDS_PROPITEM_TXT_014415 	
IDS_PROPITEM_TXT_014416	レンジャーの防具セット（女の子用）(30日)
IDS_PROPITEM_TXT_014417	
IDS_PROPITEM_TXT_014418 	スチームパンク衣装（女の子用）
IDS_PROPITEM_TXT_014419	
IDS_PROPITEM_TXT_014420 	スチームパンクハット（女の子用）
IDS_PROPITEM_TXT_014421	
IDS_PROPITEM_TXT_014422 	スチームパンクグローブ（女の子用）
IDS_PROPITEM_TXT_014423	
IDS_PROPITEM_TXT_014424 	スチームパンクシューズ（女の子用）
IDS_PROPITEM_TXT_014425	
IDS_PROPITEM_TXT_014426 	スチームパンク衣装（男の子用）
IDS_PROPITEM_TXT_014427	
IDS_PROPITEM_TXT_014428 	スチームパンクハット（男の子用）
IDS_PROPITEM_TXT_014429	
IDS_PROPITEM_TXT_014430 	スチームパンクグローブ（男の子用）
IDS_PROPITEM_TXT_014431	
IDS_PROPITEM_TXT_014432 	スチームパンクシューズ（男の子用）
IDS_PROPITEM_TXT_014433	
IDS_PROPITEM_TXT_014434	スチームパンク衣装セット（女の子用）
IDS_PROPITEM_TXT_014435	
IDS_PROPITEM_TXT_014436 	スチームパンク衣装セット（男の子用）
IDS_PROPITEM_TXT_014437	
IDS_PROPITEM_TXT_014438 	スパイランダムボックス
IDS_PROPITEM_TXT_014439	
IDS_PROPITEM_TXT_014440 	サンバランダムボックス
IDS_PROPITEM_TXT_014441	
IDS_PROPITEM_TXT_014442	もみの木の種子
IDS_PROPITEM_TXT_014443 	木こりに渡すと苗木に変えてくれます。
IDS_PROPITEM_TXT_014444 	梨の木の種
IDS_PROPITEM_TXT_014445 	木こりに渡すと苗木に変えてくれます。
IDS_PROPITEM_TXT_014446 	松の木の種子
IDS_PROPITEM_TXT_014447 	木こりに渡すと苗木に変えてくれます。
IDS_PROPITEM_TXT_014448 	柿の木の種子
IDS_PROPITEM_TXT_014449 	木こりに渡すと苗木に変えてくれます。
IDS_PROPITEM_TXT_014450 	魔法の水筒
IDS_PROPITEM_TXT_014451 	種子を苗木に成長させる魔法の水が入った水筒
IDS_PROPITEM_TXT_014452	メガヒットボックス
IDS_PROPITEM_TXT_014453	ドキドキワクワクが止まらない
IDS_PROPITEM_TXT_014454	おこちゃまソード
IDS_PROPITEM_TXT_014455	属性精錬を連続で20回成功させると、対応するバルナ武器に進化する伝説のおこちゃまソード。
IDS_PROPITEM_TXT_014456 	乙女うさぎ(7日)
IDS_PROPITEM_TXT_014457 	収集ペット「キュートなウサギ達」を召喚できる魔法のアイテム。
IDS_PROPITEM_TXT_014458 	友達ウサギ
IDS_PROPITEM_TXT_014459 	
IDS_PROPITEM_TXT_014460 	わくわくの証1
IDS_PROPITEM_TXT_014461	
IDS_PROPITEM_TXT_014462 	わくわくの証2
IDS_PROPITEM_TXT_014463	
IDS_PROPITEM_TXT_014464 	わくわくの証3
IDS_PROPITEM_TXT_014465	
IDS_PROPITEM_TXT_014466 	ストロベリーボックス
IDS_PROPITEM_TXT_014467	
IDS_PROPITEM_TXT_014468 	レモンボックス
IDS_PROPITEM_TXT_014469	
IDS_PROPITEM_TXT_014470 	ミントボックス
IDS_PROPITEM_TXT_014471	
IDS_PROPITEM_TXT_014472 	チョコレートボックス
IDS_PROPITEM_TXT_014473	
IDS_PROPITEM_TXT_014474 	お子様ボックス
IDS_PROPITEM_TXT_014475	
IDS_PROPITEM_TXT_014476 	幸運の勇猛のマントボックス
IDS_PROPITEM_TXT_014477	貴方の行く末にたくさんの幸運が訪れますように。
IDS_PROPITEM_TXT_014478	レア幸運ボックス
IDS_PROPITEM_TXT_014479	
IDS_PROPITEM_TXT_014480 	7強ランダムボックス
IDS_PROPITEM_TXT_014481	
IDS_PROPITEM_TXT_014482 	9強ランダムボックス
IDS_PROPITEM_TXT_014483	
IDS_PROPITEM_TXT_014484 	10強ランダムボックス
IDS_PROPITEM_TXT_014485	
IDS_PROPITEM_TXT_014486	キュートなおもちゃばこ
IDS_PROPITEM_TXT_014487	
IDS_PROPITEM_TXT_014488	ファッションアイテム引換券
IDS_PROPITEM_TXT_014489	
IDS_PROPITEM_TXT_014490	ブラックサングラス
IDS_PROPITEM_TXT_014491	
IDS_PROPITEM_TXT_014492	レッドサングラス
IDS_PROPITEM_TXT_014493	
IDS_PROPITEM_TXT_014494	ホワイトサングラス
IDS_PROPITEM_TXT_014495	
IDS_PROPITEM_TXT_014496	幸運のサングラスボックス
IDS_PROPITEM_TXT_014497	いかなる人も己自身の幸運の建設者なり
IDS_PROPITEM_TXT_014498 	不思議なウサギボックス
IDS_PROPITEM_TXT_014499	
IDS_PROPITEM_TXT_014500 	不思議なクーポン
IDS_PROPITEM_TXT_014501	
IDS_PROPITEM_TXT_014502 	OMG勲章
IDS_PROPITEM_TXT_014503	
IDS_PROPITEM_TXT_014504 	(取引不可）カメレオンハット（男女兼用）
IDS_PROPITEM_TXT_014505	
IDS_PROPITEM_TXT_014506 	OMGカメレオンハット(レッド)(7日)
IDS_PROPITEM_TXT_014507	
IDS_PROPITEM_TXT_014508 	OMGカメレオンハット(ブルー)(7日)
IDS_PROPITEM_TXT_014509	
IDS_PROPITEM_TXT_014510 	OMGカメレオンハット(イエロー)(7日)
IDS_PROPITEM_TXT_014511	
IDS_PROPITEM_TXT_014512 	カメレオンハット（男女兼用)
IDS_PROPITEM_TXT_014513	
IDS_PROPITEM_TXT_014514	カメレオンハットボックス
IDS_PROPITEM_TXT_014515 	
IDS_PROPITEM_TXT_014516	みらくるTOY CAR!!!(30日)
IDS_PROPITEM_TXT_014517 	
IDS_PROPITEM_TXT_014518 	復帰者用イベントボックス（男の子用）
IDS_PROPITEM_TXT_014519	
IDS_PROPITEM_TXT_014520 	復帰者用イベントボックス（女の子用）
IDS_PROPITEM_TXT_014521	
IDS_PROPITEM_TXT_014522 	幼いゴースト（取引不可）
IDS_PROPITEM_TXT_014523	
IDS_PROPITEM_TXT_014524 レッドバイク	
IDS_PROPITEM_TXT_014525	
IDS_PROPITEM_TXT_014526 [レンタルギルド用]ベテランテレポーター	
IDS_PROPITEM_TXT_014527	
IDS_PROPITEM_TXT_014528 クローバーボックス	
IDS_PROPITEM_TXT_014529	
IDS_PROPITEM_TXT_014530	幸運の帰属解除ボックス
IDS_PROPITEM_TXT_014531	
IDS_PROPITEM_TXT_014532	バルナ属性精錬の加護
IDS_PROPITEM_TXT_014533	バルナ等級の装備品に属性精錬をする際に、属性精錬に失敗をしても、装備品が失われないように保護する巻物。ただし、属性精錬値の減少は防げません。
IDS_PROPITEM_TXT_014534 祝福されたバルナ属性精錬の加護	
IDS_PROPITEM_TXT_014535	バルナ等級の装備品に属性精錬をする際に、属性精錬に失敗をしても、装備品が失われないように保護する巻物。属性精錬値の減少も防ぎます。
IDS_PROPITEM_TXT_014536	バルナ覚醒消失の秘薬
IDS_PROPITEM_TXT_014537	バルナ等級の装備品に付与された覚醒能力を消失させます。
IDS_PROPITEM_TXT_014538	バルナ属性精錬活力剤
IDS_PROPITEM_TXT_014539	バルナ属性精錬値が10未満のバルナ等級装備品を属性精錬する際に、成功確率を10%上昇させる活力剤。
IDS_PROPITEM_TXT_014540	フレイムオーブ（バルナ属性）
IDS_PROPITEM_TXT_014541	バルナ属性精錬「火」の属性精錬値1～20
IDS_PROPITEM_TXT_014542	デザートオーブ（バルナ属性）
IDS_PROPITEM_TXT_014543	バルナ属性精錬「土」の属性精錬値1～20
IDS_PROPITEM_TXT_014544	サンダーオーブ（バルナ精錬）
IDS_PROPITEM_TXT_014545	バルナ属性精錬「雷」の属性精錬値1～20
IDS_PROPITEM_TXT_014546	リバーオーブ（バルナ属性）
IDS_PROPITEM_TXT_014547	バルナ属性精錬「水」の属性精錬値1～20
IDS_PROPITEM_TXT_014548	サイクロンオーブ（バルナ精錬）
IDS_PROPITEM_TXT_014549	バルナ属性精錬「風」の属性精錬値1～20
IDS_PROPITEM_TXT_014550	セレブリティボックス
IDS_PROPITEM_TXT_014551	
IDS_PROPITEM_TXT_014552 ペット引換券	
IDS_PROPITEM_TXT_014553	
IDS_PROPITEM_TXT_014554 ピヨコのランダムボックス	
IDS_PROPITEM_TXT_014555	
IDS_PROPITEM_TXT_014556	幸運のランダムボックス
IDS_PROPITEM_TXT_014557	
IDS_PROPITEM_TXT_014558	ミラクルウェルカムボックス
IDS_PROPITEM_TXT_014559	
IDS_PROPITEM_TXT_014560	ウェルカムバックボックス(中級）
IDS_PROPITEM_TXT_014561	
IDS_PROPITEM_TXT_014562	ウェルカムバックボックス(上級）
IDS_PROPITEM_TXT_014563	
IDS_PROPITEM_TXT_014564	キム室長のクーポン
IDS_PROPITEM_TXT_014565	
IDS_PROPITEM_TXT_014566	古いリング
IDS_PROPITEM_TXT_014567 なぜかムーンストーンを引き寄せているそうだ。	
IDS_PROPITEM_TXT_014568	クイーンエンプティネスソード U
IDS_PROPITEM_TXT_014569	
IDS_PROPITEM_TXT_014570	クイーンエンプティネススレイヤー U
IDS_PROPITEM_TXT_014571	
IDS_PROPITEM_TXT_014572	クイーンエンプティネスツーハンドアクス U
IDS_PROPITEM_TXT_014573	
IDS_PROPITEM_TXT_014574	クイーンエンプティネスアクス U
IDS_PROPITEM_TXT_014575	
IDS_PROPITEM_TXT_014576	クイーンエンプティネスボウ U
IDS_PROPITEM_TXT_014577	
IDS_PROPITEM_TXT_014578	クイーンエンプティネスヨーヨー U
IDS_PROPITEM_TXT_014579	
IDS_PROPITEM_TXT_014580	クイーンエンプティネスナックル U
IDS_PROPITEM_TXT_014581	
IDS_PROPITEM_TXT_014582	クイーンエンプティネススティック U
IDS_PROPITEM_TXT_014583	
IDS_PROPITEM_TXT_014584	クイーンエンプティネスワンド U
IDS_PROPITEM_TXT_014585	
IDS_PROPITEM_TXT_014586	クイーンエンプティネススタッフ U
IDS_PROPITEM_TXT_014587	
IDS_PROPITEM_TXT_014588	戦士の秘薬
IDS_PROPITEM_TXT_014589	力+10、攻撃速度+10%、クリティカル率+10%
IDS_PROPITEM_TXT_014590	術師の秘薬
IDS_PROPITEM_TXT_014591	知能+10、追加MP+10%、魔法詠唱速度減少10%
IDS_PROPITEM_TXT_014592	狩人の秘薬
IDS_PROPITEM_TXT_014593 	敏捷+10、クリティカルダメージ+10%、追加HP+10%
IDS_PROPITEM_TXT_014594	熟練戦士の秘薬
IDS_PROPITEM_TXT_014595	力+15、攻撃速度+15%、クリティカル率+15%
IDS_PROPITEM_TXT_014596	熟練術師の秘薬
IDS_PROPITEM_TXT_014597	知能+15、追加MP+15%、魔法詠唱速度減少15%
IDS_PROPITEM_TXT_014598	熟練狩人の秘薬
IDS_PROPITEM_TXT_014599	敏捷+15、クリティカルダメージ+15%、追加HP+15%
IDS_PROPITEM_TXT_014600	カルボナーラ
IDS_PROPITEM_TXT_014601	
IDS_PROPITEM_TXT_014602	ペンネ
IDS_PROPITEM_TXT_014603	
IDS_PROPITEM_TXT_014604	ラザニア
IDS_PROPITEM_TXT_014605	
IDS_PROPITEM_TXT_014606	ヘルネスソード U
IDS_PROPITEM_TXT_014607	
IDS_PROPITEM_TXT_014608	ヘルネススレイヤー U
IDS_PROPITEM_TXT_014609	
IDS_PROPITEM_TXT_014610	ヘルネスアクス U
IDS_PROPITEM_TXT_014611	
IDS_PROPITEM_TXT_014612	ヘルネスツーハンドアクス U
IDS_PROPITEM_TXT_014613	
IDS_PROPITEM_TXT_014614	ヘルネスボウ U
IDS_PROPITEM_TXT_014615	
IDS_PROPITEM_TXT_014616	ヘルネスヨーヨー U
IDS_PROPITEM_TXT_014617	
IDS_PROPITEM_TXT_014618	ヘルネスナックル U
IDS_PROPITEM_TXT_014619	
IDS_PROPITEM_TXT_014620	ヘルネススティック U
IDS_PROPITEM_TXT_014621	
IDS_PROPITEM_TXT_014622	ヘルネスワンド U
IDS_PROPITEM_TXT_014623	
IDS_PROPITEM_TXT_014624	ヘルネススタッフ U
IDS_PROPITEM_TXT_014625	
IDS_PROPITEM_TXT_014626	王室近衛兵の剣 U
IDS_PROPITEM_TXT_014627	
IDS_PROPITEM_TXT_014628	王室近衛兵の大剣 U
IDS_PROPITEM_TXT_014629	
IDS_PROPITEM_TXT_014630	王室近衛兵の片手斧 U
IDS_PROPITEM_TXT_014631	
IDS_PROPITEM_TXT_014632	王室近衛兵の両手斧 U
IDS_PROPITEM_TXT_014633	
IDS_PROPITEM_TXT_014634	王室近衛兵のボウ U
IDS_PROPITEM_TXT_014635	
IDS_PROPITEM_TXT_014636	王室近衛兵のヨーヨー U
IDS_PROPITEM_TXT_014637	
IDS_PROPITEM_TXT_014638	王室近衛兵のナックル U
IDS_PROPITEM_TXT_014639	
IDS_PROPITEM_TXT_014640	王室近衛兵のスティック U
IDS_PROPITEM_TXT_014641	
IDS_PROPITEM_TXT_014642	王室近衛兵のワンド U
IDS_PROPITEM_TXT_014643	
IDS_PROPITEM_TXT_014644	王室近衛兵のスタッフ U
IDS_PROPITEM_TXT_014645 	
IDS_PROPITEM_TXT_014646	修習生の箱（30日）
IDS_PROPITEM_TXT_014647	
IDS_PROPITEM_TXT_014648	修習生の箱（1日）
IDS_PROPITEM_TXT_014649	
IDS_PROPITEM_TXT_014650	熟練生の箱（30日）
IDS_PROPITEM_TXT_014651	
IDS_PROPITEM_TXT_014652	熟練生の箱（1日）
IDS_PROPITEM_TXT_014653	
IDS_PROPITEM_TXT_014654	戦士の秘薬2
IDS_PROPITEM_TXT_014655	力+10、攻撃速度+10％、クリティカル率+10％。効果時間24時間。
IDS_PROPITEM_TXT_014656	術師の秘薬2
IDS_PROPITEM_TXT_014657	知能+10、追加のMP+10％、魔法キャスティングタイム減少+10％。効果時間24時間。
IDS_PROPITEM_TXT_014658	狩人の秘薬2
IDS_PROPITEM_TXT_014659 	敏捷性+10、クリティカル追加ダメージ+10％、追加HP+10％。効果時間24時間。
IDS_PROPITEM_TXT_014660	熟練戦士の秘薬2
IDS_PROPITEM_TXT_014661	力+15、攻撃速度+15％、クリティカル率+15％。効果時間24時間。
IDS_PROPITEM_TXT_014662	熟練術師の秘薬2
IDS_PROPITEM_TXT_014663	知能+15、追加のMP+15％、魔法キャスティングタイム減少+15％。効果時間24時間。
IDS_PROPITEM_TXT_014664	熟練狩人の秘薬2
IDS_PROPITEM_TXT_014665	敏捷性+15、クリティカル追加ダメージ+15％、追加HP+15％。効果時間24時間。
IDS_PROPITEM_TXT_014666	パンドラボックス
IDS_PROPITEM_TXT_014667	
IDS_PROPITEM_TXT_014668	ドリームボックス
IDS_PROPITEM_TXT_014669	
IDS_PROPITEM_TXT_014670 iPod	
IDS_PROPITEM_TXT_014671	
IDS_PROPITEM_TXT_014672	gポテト君
IDS_PROPITEM_TXT_014673	
IDS_PROPITEM_TXT_014674	幸運の経験値増幅ボックス
IDS_PROPITEM_TXT_014675	
IDS_PROPITEM_TXT_014676 勝者のマント	
IDS_PROPITEM_TXT_014677	
IDS_PROPITEM_TXT_014678 チャンピオンマント	
IDS_PROPITEM_TXT_014679	
IDS_PROPITEM_TXT_014680 保護系の巻物ボックス	
IDS_PROPITEM_TXT_014681	
IDS_PROPITEM_TXT_014682 レッドバイクのボックス	
IDS_PROPITEM_TXT_014683	
IDS_PROPITEM_TXT_014684	プレミアムエリアフリーパス（7日）
IDS_PROPITEM_TXT_014685	コーラルアイランド、アズライア、ラルテシア、闇のラルテシアに7日入場することができる期間制チケット。
IDS_PROPITEM_TXT_014686 FWC特別コイン	
IDS_PROPITEM_TXT_014687 FWC特別コインは今後アイテムと交換できる予定ですので大切に保管しておいて下さい。	
IDS_PROPITEM_TXT_014688	毒キノコ
IDS_PROPITEM_TXT_014690	不思議な宝箱
IDS_PROPITEM_TXT_014691	
IDS_PROPITEM_TXT_014692	ナイトミストの爪
IDS_PROPITEM_TXT_014693	
IDS_PROPITEM_TXT_014694	セイレーンの竪琴
IDS_PROPITEM_TXT_014695	
IDS_PROPITEM_TXT_014696	シルバーハーピの羽
IDS_PROPITEM_TXT_014697	
IDS_PROPITEM_TXT_014698	可愛い耳あて
IDS_PROPITEM_TXT_014699	
IDS_PROPITEM_TXT_014700	甘いカボチャ
IDS_PROPITEM_TXT_014701	
IDS_PROPITEM_TXT_014702	ミーアの鎖
IDS_PROPITEM_TXT_014703	
IDS_PROPITEM_TXT_014704	記憶のかけら
IDS_PROPITEM_TXT_014705	
IDS_PROPITEM_TXT_014706	英雄のペンダント
IDS_PROPITEM_TXT_014707	
IDS_PROPITEM_TXT_014708	奴隷の証
IDS_PROPITEM_TXT_014709	
IDS_PROPITEM_TXT_014710	リシスの痕跡
IDS_PROPITEM_TXT_014711	
IDS_PROPITEM_TXT_014712	イブリスの痕跡
IDS_PROPITEM_TXT_014713	
IDS_PROPITEM_TXT_014714	生霊の欠片
IDS_PROPITEM_TXT_014715	
IDS_PROPITEM_TXT_014716	鉄板
IDS_PROPITEM_TXT_014717	
IDS_PROPITEM_TXT_014718	研磨された鉄板
IDS_PROPITEM_TXT_014719	
IDS_PROPITEM_TXT_014720	鋼鉄粉
IDS_PROPITEM_TXT_014721	
IDS_PROPITEM_TXT_014722	丈夫なドリル
IDS_PROPITEM_TXT_014723	
IDS_PROPITEM_TXT_014724	監獄の鍵
IDS_PROPITEM_TXT_014725	
IDS_PROPITEM_TXT_014726	ハイネルの指輪
IDS_PROPITEM_TXT_014727	
IDS_PROPITEM_TXT_014728	大型ゴミ箱
IDS_PROPITEM_TXT_014729	
IDS_PROPITEM_TXT_014730	シーラカの肉
IDS_PROPITEM_TXT_014731	
IDS_PROPITEM_TXT_014732	グリモンゼリー
IDS_PROPITEM_TXT_014733	
IDS_PROPITEM_TXT_014734	ブウの花びら
IDS_PROPITEM_TXT_014735	
IDS_PROPITEM_TXT_014736	ピンクロチクイーンの樹液
IDS_PROPITEM_TXT_014737	
IDS_PROPITEM_TXT_014738	苦悩の鉱石
IDS_PROPITEM_TXT_014739	
IDS_PROPITEM_TXT_014740	幸運のバフ箱
IDS_PROPITEM_TXT_014741	
IDS_PROPITEM_TXT_014742	[M]クイーンエンプティネスソード U
IDS_PROPITEM_TXT_014743	
IDS_PROPITEM_TXT_014744	[M]クイーンエンプティネススレイヤー U
IDS_PROPITEM_TXT_014745	
IDS_PROPITEM_TXT_014746	[M]クイーンエンプティネスアクス U
IDS_PROPITEM_TXT_014747	
IDS_PROPITEM_TXT_014748	[M]クイーンエンプティネスツーハンドアクス U
IDS_PROPITEM_TXT_014749	
IDS_PROPITEM_TXT_014750	[M]クイーンエンプティネスナックル U
IDS_PROPITEM_TXT_014751	
IDS_PROPITEM_TXT_014752	[M]クイーンエンプティネススティック U
IDS_PROPITEM_TXT_014753	
IDS_PROPITEM_TXT_014754	[M]クイーンエンプティネスワンド U
IDS_PROPITEM_TXT_014755	
IDS_PROPITEM_TXT_014756	[M]クイーンエンプティネススタッフ U
IDS_PROPITEM_TXT_014757	
IDS_PROPITEM_TXT_014758	[M]クイーンエンプティネスボウ U
IDS_PROPITEM_TXT_014759	
IDS_PROPITEM_TXT_014760	[M]クイーンエンプティネスヨーヨー U
IDS_PROPITEM_TXT_014761	
IDS_PROPITEM_TXT_014762	[M]ヘルネスソード U
IDS_PROPITEM_TXT_014763	
IDS_PROPITEM_TXT_014764	[M]ヘルネススレイヤー U
IDS_PROPITEM_TXT_014765	
IDS_PROPITEM_TXT_014766	[M]ヘルネスアクス U
IDS_PROPITEM_TXT_014767	
IDS_PROPITEM_TXT_014768	[M]ヘルネスツーハンドアクス U
IDS_PROPITEM_TXT_014769	
IDS_PROPITEM_TXT_014770	[M]ヘルネスナックル U
IDS_PROPITEM_TXT_014771	
IDS_PROPITEM_TXT_014772	[M]ヘルネススティック U
IDS_PROPITEM_TXT_014773	
IDS_PROPITEM_TXT_014774	[M]ヘルネスワンド U
IDS_PROPITEM_TXT_014775	
IDS_PROPITEM_TXT_014776	[M]ヘルネススタッフ U
IDS_PROPITEM_TXT_014777	
IDS_PROPITEM_TXT_014778	[M]ヘルネスボウ U
IDS_PROPITEM_TXT_014779	
IDS_PROPITEM_TXT_014780	[M]ヘルネスヨーヨー U
