IDS_PROPITEM_TXT_000000	一般
IDS_PROPITEM_TXT_015908	
IDS_PROPITEM_TXT_015909	史瑞德的沙漏(羅斯迪亞)
IDS_PROPITEM_TXT_015910	可初始化羅斯迪亞地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015911	史瑞德的沙漏(野生的羅斯迪亞)
IDS_PROPITEM_TXT_015912	可初始化野生的羅斯迪亞地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015913	史瑞德的沙漏(馬米納斯)
IDS_PROPITEM_TXT_015914	可初始化野生的馬米納斯地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015915	史瑞德的沙漏(被詛咒的馬米納斯)
IDS_PROPITEM_TXT_015916	可初始化野被詛咒的馬米納斯地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015917	史瑞德的沙漏(幻影之島尤普雷西亞)
IDS_PROPITEM_TXT_015918	可初始化野生的幻影之島尤普雷西亞地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015919	史瑞德的沙漏(夢幻之島尤普雷西亞)
IDS_PROPITEM_TXT_015920	可初始化夢幻之島尤普雷西亞地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015921	史瑞德的沙漏(海勒奈歐斯)
IDS_PROPITEM_TXT_015922	可初始化海勒奈歐斯地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015923	史瑞德的沙漏(深海的海勒奈歐斯)
IDS_PROPITEM_TXT_015924	可初始化深海的海勒奈歐斯地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015925	史瑞德的沙漏(珊卓魯克號)
IDS_PROPITEM_TXT_015926	可初始化珊卓魯克號地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015927	史瑞德的沙漏(珊普雷斯號)
IDS_PROPITEM_TXT_015928	可初始化珊普雷斯號地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015929	史瑞德的沙漏(恐懼洞穴地下城)
IDS_PROPITEM_TXT_015930	可初始化恐懼洞穴地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015931	史瑞德的沙漏(貝西摩斯神殿)
IDS_PROPITEM_TXT_015932	可初始化貝西摩斯神殿地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015933	史瑞德的沙漏(卡爾卡斯洞穴)
IDS_PROPITEM_TXT_015934	可初始化卡爾卡斯洞穴地下城入場時間的沙漏。
IDS_PROPITEM_TXT_015935	黑暗的拉樂泰西亞入場券(1天)
IDS_PROPITEM_TXT_015936	可進入黑暗的拉樂泰西亞1天時間制入場券。不管是否進入黑暗的拉樂泰西亞地區，時間都會流逝。等級129~150的怪物們棲息在此地。
IDS_PROPITEM_TXT_015937	瑪德利賈的祝福
IDS_PROPITEM_TXT_015938	使用後，瑪德利賈的禮物點數獲得量增加到2倍！請注意，下線仍然會扣除有效時間。
IDS_PROPITEM_TXT_015939	喚醒轉動卷軸
IDS_PROPITEM_TXT_015940	在使用『喚醒卷軸』、『召喚獸喚醒的卷軸』喚醒的道具素質中，可以選擇一個變更為其他的素質。
IDS_PROPITEM_TXT_015941	伺服器移轉卷軸
IDS_PROPITEM_TXT_015942	
IDS_PROPITEM_TXT_015943	黑暗的拉樂泰西亞入場券(1日)
IDS_PROPITEM_TXT_015944	可進入黑暗的拉樂泰西亞1天時間制入場券。不管是否進入黑暗的拉樂泰西亞地區，時間都會流逝。等級129~150的怪物們棲息在此地。
IDS_PROPITEM_TXT_015945	黑暗的拉樂泰西亞入場券(7日)
IDS_PROPITEM_TXT_015946	可進入黑暗的拉樂泰西亞7天時間制入場券。不管是否進入黑暗的拉樂泰西亞地區，時間都會流逝。等級129~150的怪物們棲息在此地。
IDS_PROPITEM_TXT_015947	黑暗的拉樂泰西亞入場券(15日)
IDS_PROPITEM_TXT_015948	可進入黑暗的拉樂泰西亞15天時間制入場券。不管是否進入黑暗的拉樂泰西亞地區，時間都會流逝。等級129~150的怪物們棲息在此地。
IDS_PROPITEM_TXT_015949	破壞的龍王寶箱(男)
IDS_PROPITEM_TXT_015950	
IDS_PROPITEM_TXT_015951	破壞的龍王寶箱(女)
IDS_PROPITEM_TXT_015952	
IDS_PROPITEM_TXT_015953	迅速的龍王寶箱(男)
IDS_PROPITEM_TXT_015954	
IDS_PROPITEM_TXT_015955	迅速的龍王寶箱(女)
IDS_PROPITEM_TXT_015956	
IDS_PROPITEM_TXT_015957	全能的龍王寶箱(男)
IDS_PROPITEM_TXT_015958	
IDS_PROPITEM_TXT_015959	全能的龍王寶箱(女)
IDS_PROPITEM_TXT_015960	
IDS_PROPITEM_TXT_015961	劇團成長卷軸
IDS_PROPITEM_TXT_015962	使用後，劇團等級成長至40級，同時發送一定數量的劇團點數
IDS_PROPITEM_TXT_015963	劇團點數無限制卷軸(7天)
IDS_PROPITEM_TXT_015964	使用劇團點數期間，可不受限制自由使用劇團技能
IDS_PROPITEM_TXT_015965	劇團點數無限制卷軸(15天)
IDS_PROPITEM_TXT_015966	使用劇團點數期間，可不受限制自由使用劇團技能
IDS_PROPITEM_TXT_015967	迅速的龍王面具(男)
IDS_PROPITEM_TXT_015968	
IDS_PROPITEM_TXT_015969	全能的龍王面具(男)
IDS_PROPITEM_TXT_015970	
IDS_PROPITEM_TXT_015971	迅速的龍王面具(女)
IDS_PROPITEM_TXT_015972	
IDS_PROPITEM_TXT_015973	全能的龍王面具(女)
IDS_PROPITEM_TXT_015974	
IDS_PROPITEM_TXT_015975	可愛小兔精靈蛋
IDS_PROPITEM_TXT_015976	
IDS_PROPITEM_TXT_015977	兒童箱子 2012
IDS_PROPITEM_TXT_015978	
IDS_PROPITEM_TXT_015979	可愛小貓
IDS_PROPITEM_TXT_015980	套用動力時，該能力值會賦予在角色身上，可自動獲得附近的道具。
IDS_PROPITEM_TXT_015981	飛飛小卡(女)
IDS_PROPITEM_TXT_015982	募集到所有單字小卡，即可完成可交換道具的兌換券
IDS_PROPITEM_TXT_015983	飛飛小卡(L)
IDS_PROPITEM_TXT_015984	募集到所有單字小卡，即可完成可交換道具的兌換券
IDS_PROPITEM_TXT_015985	飛飛小卡(Y)
IDS_PROPITEM_TXT_015986	募集到所有單字小卡，即可完成可交換道具的兌換券
IDS_PROPITEM_TXT_015987	飛飛小卡(O)
IDS_PROPITEM_TXT_015988	募集到所有單字小卡，即可完成可交換道具的兌換券
IDS_PROPITEM_TXT_015989	飛飛小卡(R)
IDS_PROPITEM_TXT_015990	募集到所有單字小卡，即可完成可交換道具的兌換券
IDS_PROPITEM_TXT_015991	飛飛小卡(U)
IDS_PROPITEM_TXT_015992	募集到所有單字小卡，即可完成可交換道具的兌換券
IDS_PROPITEM_TXT_015993	飛飛小卡(N)
IDS_PROPITEM_TXT_015994	募集到所有單字小卡，即可完成可交換道具的兌換券
IDS_PROPITEM_TXT_015995	飛飛兌換券(FLY)
IDS_PROPITEM_TXT_015996	可交換武器道具的兌換券
IDS_PROPITEM_TXT_015997	飛飛兌換券(FOR)
IDS_PROPITEM_TXT_015998	可交換防具道具的兌換券
IDS_PROPITEM_TXT_015999	飛飛兌換券(FUN)
IDS_PROPITEM_TXT_016000	可交換飾品/穿洞卡的兌換券
IDS_PROPITEM_TXT_016001	喚醒轉動卷軸(歸還)
IDS_PROPITEM_TXT_016002	使用喚醒卷軸、召喚獸喚醒卷軸喚醒後，該道具其中一項素質可轉換成其他素質 
IDS_PROPITEM_TXT_016003	迅速的龍王面具(男)
IDS_PROPITEM_TXT_016004	
IDS_PROPITEM_TXT_016005	全能的龍王面具(男)
IDS_PROPITEM_TXT_016006	
IDS_PROPITEM_TXT_016007	迅速的龍王面具(女)
IDS_PROPITEM_TXT_016008	
IDS_PROPITEM_TXT_016009	全能的龍王面具(女)
IDS_PROPITEM_TXT_016010	
IDS_PROPITEM_TXT_016011	破壞的龍王面具(男)
IDS_PROPITEM_TXT_016012	
IDS_PROPITEM_TXT_016013	破壞的龍王面具(女)
IDS_PROPITEM_TXT_016014	
IDS_PROPITEM_TXT_016015	破壞的龍王面具(男)
IDS_PROPITEM_TXT_016016	
IDS_PROPITEM_TXT_016017	破壞的龍王面具(女)
IDS_PROPITEM_TXT_016018	
IDS_PROPITEM_TXT_016019	新手指導員的錢幣
IDS_PROPITEM_TXT_016020	拿去給新手指導員即可獲得提升力量的BUFF獎勵。
IDS_PROPITEM_TXT_016021	19次改版紀念隨機寶箱1_(男)
IDS_PROPITEM_TXT_016022	
IDS_PROPITEM_TXT_016023	19次改版紀念隨機寶箱1_(女)
IDS_PROPITEM_TXT_016024	
IDS_PROPITEM_TXT_016025	19次改版紀念隨機寶箱2
IDS_PROPITEM_TXT_016026	
IDS_PROPITEM_TXT_016027	赤白學園學生會衣(男)
IDS_PROPITEM_TXT_016028	
IDS_PROPITEM_TXT_016029	赤白學園學生會手套(男)
IDS_PROPITEM_TXT_016030	
IDS_PROPITEM_TXT_016031	赤白學園學生會鞋(男)
IDS_PROPITEM_TXT_016032	
IDS_PROPITEM_TXT_016033	赤白學園學生會衣(女)
IDS_PROPITEM_TXT_016034	
IDS_PROPITEM_TXT_016035	赤白學園學生會手套(女)
IDS_PROPITEM_TXT_016036	
IDS_PROPITEM_TXT_016037	赤白學園學生會鞋(女)
IDS_PROPITEM_TXT_016038	
IDS_PROPITEM_TXT_016039	免罪卷軸 Lv.1
IDS_PROPITEM_TXT_016040	使用道具後，最多5次進行PK失敗時，不會受到PK處罰。
IDS_PROPITEM_TXT_016041	免罪卷軸 Lv.2
IDS_PROPITEM_TXT_016042	使用道具後，最多10次進行PK失敗時，不會受到PK處罰。
IDS_PROPITEM_TXT_016043	免罪卷軸 Lv.3
IDS_PROPITEM_TXT_016044	使用道具後，最多20次進行PK失敗時，不會受到PK處罰。
IDS_PROPITEM_TXT_016045	贖罪卷軸 Lv.1
IDS_PROPITEM_TXT_016046	使用道具後，罪惡值減少500。
IDS_PROPITEM_TXT_016047	贖罪卷軸 Lv.2
IDS_PROPITEM_TXT_016048	使用道具後，罪惡值減少1000。
IDS_PROPITEM_TXT_016049	贖罪卷軸 Lv.3
IDS_PROPITEM_TXT_016050	使用道具後，罪惡值減少3000。
IDS_PROPITEM_TXT_016051	贖罪卷軸 Lv.4
IDS_PROPITEM_TXT_016052	使用道具後，罪惡值減少10000。
IDS_PROPITEM_TXT_016053	免責卷軸 Lv.1
IDS_PROPITEM_TXT_016054	使用道具後，因PK處罰僅能獲得一半的經驗值60分鐘內可100%獲得。 
IDS_PROPITEM_TXT_016055	免責卷軸 Lv.2
IDS_PROPITEM_TXT_016056	使用道具後，因PK處罰僅能獲得一半的經驗值120分鐘內可100%獲得。 
IDS_PROPITEM_TXT_016057	蠟燭武器卡片(S)
IDS_PROPITEM_TXT_016058	在武器的鑲嵌部位上精鍊時，會以100%機率讓力量+12，命中致命攻擊時，追加4%的傷害率。 
IDS_PROPITEM_TXT_016059	雨水武器卡片(S)
IDS_PROPITEM_TXT_016060	在武器的鑲嵌部位上精鍊時，會以100%機率讓智力+12，魔法施展速度+4%。
IDS_PROPITEM_TXT_016061	微風武器卡片(S)
IDS_PROPITEM_TXT_016062	在武器的鑲嵌部位上精鍊時，會以100%機率讓移動速度+12%，攻擊速度+4%。
IDS_PROPITEM_TXT_016063	閃電武器卡片(S)
IDS_PROPITEM_TXT_016064	在武器的鑲嵌部位上精鍊時，會以100%機率讓敏捷+12，致命攻擊+4%。
IDS_PROPITEM_TXT_016065	泥沙武器卡片(S)
IDS_PROPITEM_TXT_016066	在武器的鑲嵌部位上精鍊時，會以100%機率讓體力+12, HP + 500。
IDS_PROPITEM_TXT_016067	火焰裝備卡片(10%)
IDS_PROPITEM_TXT_016068	提升HP10%的鑲嵌卡片
IDS_PROPITEM_TXT_016069	水城裝備卡片(10%)
IDS_PROPITEM_TXT_016070	提升MP10%的鑲嵌卡片
IDS_PROPITEM_TXT_016071	風化裝備卡片(10%)
IDS_PROPITEM_TXT_016072	提升FP10%的鑲嵌卡片
IDS_PROPITEM_TXT_016073	閃電裝備卡片(10%)
IDS_PROPITEM_TXT_016074	提升攻擊力10%的鑲嵌卡片
IDS_PROPITEM_TXT_016075	地球裝備卡片(10%)
IDS_PROPITEM_TXT_016076	提升防禦力10%的鑲嵌卡片
IDS_PROPITEM_TXT_016077	嬌小可愛的貓咪
IDS_PROPITEM_TXT_016078	著裝動力時，會賦予給角色自動獲得周邊物品的能力值。
IDS_PROPITEM_TXT_016079	黃色的氣息(7日)
IDS_PROPITEM_TXT_016080	將防具精鍊效果變成黃色的時間限制道具。
IDS_PROPITEM_TXT_016081	紅色的氣息(7日)
IDS_PROPITEM_TXT_016082	將防具精鍊效果變成紅色的時間限制道具。
IDS_PROPITEM_TXT_016083	黑色的氣息(7日)
IDS_PROPITEM_TXT_016084	將防具精鍊效果變成黑色的時間限制道具。
IDS_PROPITEM_TXT_016085	紫色的氣息(7日)
IDS_PROPITEM_TXT_016086	將防具精鍊效果變成紫色的時間限制道具。
IDS_PROPITEM_TXT_016087	綠色的氣息(7日)
IDS_PROPITEM_TXT_016088	將防具精鍊效果變成綠色的時間限制道具。
IDS_PROPITEM_TXT_016089	白色的氣息(7日)
IDS_PROPITEM_TXT_016090	將防具精鍊效果變成白色的時間限制道具。
IDS_PROPITEM_TXT_016091	黃色的氣息(15日)
IDS_PROPITEM_TXT_016092	將防具精鍊效果變成黃色的時間限制道具。
IDS_PROPITEM_TXT_016093	紅色的氣息(15日)
IDS_PROPITEM_TXT_016094	將防具精鍊效果變成紅色的時間限制道具。
IDS_PROPITEM_TXT_016095	黑色的氣息(15日)
IDS_PROPITEM_TXT_016096	將防具精鍊效果變成黑色的時間限制道具。
IDS_PROPITEM_TXT_016097	紫色的氣息(15日)
IDS_PROPITEM_TXT_016098	將防具精鍊效果變成紫色的時間限制道具。
IDS_PROPITEM_TXT_016099	綠色的氣息(15日)
IDS_PROPITEM_TXT_016100	將防具精鍊效果變成綠色的時間限制道具。
IDS_PROPITEM_TXT_016101	白色的氣息(15日)
IDS_PROPITEM_TXT_016102	將防具精鍊效果變成白色的時間限制道具。
IDS_PROPITEM_TXT_016103	鬥士的動力 Lv 1(永久)
IDS_PROPITEM_TXT_016104	提升攻擊力和攻擊速度的動力
IDS_PROPITEM_TXT_016105	鬥士的動力 Lv 2(永久)
IDS_PROPITEM_TXT_016106	提升攻擊力和攻擊速度的動力
IDS_PROPITEM_TXT_016107	鬥士的動力 Lv 3(永久)
IDS_PROPITEM_TXT_016108	提升攻擊力和攻擊速度的動力
IDS_PROPITEM_TXT_016109	施展的動力 Lv 1(永久)
IDS_PROPITEM_TXT_016110	提升魔法攻擊力的動力
IDS_PROPITEM_TXT_016111	施展的動力 Lv 2(永久)
IDS_PROPITEM_TXT_016112	提升魔法攻擊力的動力
IDS_PROPITEM_TXT_016113	施展的動力 Lv 3(永久)
IDS_PROPITEM_TXT_016114	提升魔法攻擊力的動力
IDS_PROPITEM_TXT_016115	金色光榮的翅膀
IDS_PROPITEM_TXT_016116	
IDS_PROPITEM_TXT_016117	銀色光榮的翅膀
IDS_PROPITEM_TXT_016118	
IDS_PROPITEM_TXT_016119	銅色光榮的翅膀
IDS_PROPITEM_TXT_016120	
IDS_PROPITEM_TXT_016121	赤白學園學生會套裝禮盒(男)
IDS_PROPITEM_TXT_016122	
IDS_PROPITEM_TXT_016123	赤白學園學生會套裝禮盒(女)
IDS_PROPITEM_TXT_016124	
IDS_PROPITEM_TXT_016125	黃色音符
IDS_PROPITEM_TXT_016126	
IDS_PROPITEM_TXT_016127	紅色音符
IDS_PROPITEM_TXT_016128	
IDS_PROPITEM_TXT_016129	藍色音符
IDS_PROPITEM_TXT_016130	
IDS_PROPITEM_TXT_016131	綠色音符
IDS_PROPITEM_TXT_016132	
IDS_PROPITEM_TXT_016133	銀河吉他
IDS_PROPITEM_TXT_016134	
IDS_PROPITEM_TXT_016135	卡片包裹寶箱
IDS_PROPITEM_TXT_016136	
IDS_PROPITEM_TXT_016137	藥水包裹寶箱
IDS_PROPITEM_TXT_016138	
IDS_PROPITEM_TXT_016139	普拉米的吉他
IDS_PROPITEM_TXT_016140	
IDS_PROPITEM_TXT_016141	農夫的寶箱
IDS_PROPITEM_TXT_016142	
IDS_PROPITEM_TXT_016143	lv6鑲嵌寶箱
IDS_PROPITEM_TXT_016144	
IDS_PROPITEM_TXT_016145	lv5ws卡片寶箱
IDS_PROPITEM_TXT_016146	
IDS_PROPITEM_TXT_016147	5級成長寶箱
IDS_PROPITEM_TXT_016148	
IDS_PROPITEM_TXT_016149	祝福的光之斗篷
IDS_PROPITEM_TXT_016150	從很久以前就流傳在瑪德利賈大陸，傳說中受到利希斯祭司祝福的光之斗篷
IDS_PROPITEM_TXT_016151	BOSS王怪頭飾隨機禮盒(男)
IDS_PROPITEM_TXT_016152	
IDS_PROPITEM_TXT_016153	BOSS王怪頭飾隨機禮盒(女)
IDS_PROPITEM_TXT_016154	
IDS_PROPITEM_TXT_016155	暴走魔法掃帚
IDS_PROPITEM_TXT_016156	
IDS_PROPITEM_TXT_016157	光之斗篷
IDS_PROPITEM_TXT_016158	從很久以前就流傳在瑪德利賈大陸，傳說中的斗篷
IDS_PROPITEM_TXT_016159	15級成長寶箱
IDS_PROPITEM_TXT_016160	
IDS_PROPITEM_TXT_016161	25級成長寶箱
IDS_PROPITEM_TXT_016162	
IDS_PROPITEM_TXT_016163	35級成長寶箱
IDS_PROPITEM_TXT_016164	
IDS_PROPITEM_TXT_016165	45級成長寶箱
IDS_PROPITEM_TXT_016166	
IDS_PROPITEM_TXT_016167	55級成長寶箱
IDS_PROPITEM_TXT_016168	
IDS_PROPITEM_TXT_016169	65級成長寶箱
IDS_PROPITEM_TXT_016170	
IDS_PROPITEM_TXT_016171	75級成長寶箱
IDS_PROPITEM_TXT_016172	
IDS_PROPITEM_TXT_016173	85級成長寶箱
IDS_PROPITEM_TXT_016174	
IDS_PROPITEM_TXT_016175	95級成長寶箱
IDS_PROPITEM_TXT_016176	
IDS_PROPITEM_TXT_016177	105級成長寶箱
IDS_PROPITEM_TXT_016178	
IDS_PROPITEM_TXT_016179	115級成長寶箱
IDS_PROPITEM_TXT_016180	
IDS_PROPITEM_TXT_016181	M65級成長寶箱
IDS_PROPITEM_TXT_016182	
IDS_PROPITEM_TXT_016183	M75級成長寶箱
IDS_PROPITEM_TXT_016184	
IDS_PROPITEM_TXT_016185	M85級成長寶箱
IDS_PROPITEM_TXT_016186	
IDS_PROPITEM_TXT_016187	M95級成長寶箱
IDS_PROPITEM_TXT_016188	
IDS_PROPITEM_TXT_016189	M105級成長寶箱
IDS_PROPITEM_TXT_016190	
IDS_PROPITEM_TXT_016191	M115級成長寶箱
IDS_PROPITEM_TXT_016192	
IDS_PROPITEM_TXT_016193	H125級成長寶箱
IDS_PROPITEM_TXT_016194	
IDS_PROPITEM_TXT_016195	H135級成長寶箱
IDS_PROPITEM_TXT_016196	
IDS_PROPITEM_TXT_016197	H145級成長寶箱
IDS_PROPITEM_TXT_016198	
IDS_PROPITEM_TXT_016199	飛飛碎片(活動)(女)
IDS_PROPITEM_TXT_016200	收集飛飛碎片拼成完整單字後，獲得可交換道具的飛飛兌換券
IDS_PROPITEM_TXT_016201	飛飛碎片(活動)(L)
IDS_PROPITEM_TXT_016202	收集飛飛碎片拼成完整單字後，獲得可交換道具的飛飛兌換券
IDS_PROPITEM_TXT_016203	飛飛碎片(活動)(Y)
IDS_PROPITEM_TXT_016204	收集飛飛碎片拼成完整單字後，獲得可交換道具的飛飛兌換券
IDS_PROPITEM_TXT_016205	飛飛碎片(活動)(O)
IDS_PROPITEM_TXT_016206	收集飛飛碎片拼成完整單字後，獲得可交換道具的飛飛兌換券
IDS_PROPITEM_TXT_016207	飛飛碎片(活動)(R)
IDS_PROPITEM_TXT_016208	收集飛飛碎片拼成完整單字後，獲得可交換道具的飛飛兌換券
IDS_PROPITEM_TXT_016209	飛飛碎片(活動)(U)
IDS_PROPITEM_TXT_016210	收集飛飛碎片拼成完整單字後，獲得可交換道具的飛飛兌換券
IDS_PROPITEM_TXT_016211	飛飛碎片(活動)(N)
IDS_PROPITEM_TXT_016212	收集飛飛碎片拼成完整單字後，獲得可交換道具的飛飛兌換券
IDS_PROPITEM_TXT_016213	貝加之光
IDS_PROPITEM_TXT_016214	閃閃發亮的星光
IDS_PROPITEM_TXT_016215	秋之感恩禮盒
IDS_PROPITEM_TXT_016216	裝有特別的道具和貝加飾品的禮盒
IDS_PROPITEM_TXT_016217	貝加的戒指
IDS_PROPITEM_TXT_016218	
IDS_PROPITEM_TXT_016219	貝加的項鍊
IDS_PROPITEM_TXT_016220	
IDS_PROPITEM_TXT_016221	貝加的耳環
IDS_PROPITEM_TXT_016222	
IDS_PROPITEM_TXT_016223	貝加飾品禮盒
IDS_PROPITEM_TXT_016224	裝有貝加飾品套裝禮盒
IDS_PROPITEM_TXT_016225	藍色碎片
IDS_PROPITEM_TXT_016226	發送給公會大戰優勝者的碎片
IDS_PROPITEM_TXT_016227	金色碎片
IDS_PROPITEM_TXT_016228	
IDS_PROPITEM_TXT_016229	暴風行者防具寶箱
IDS_PROPITEM_TXT_016230	
IDS_PROPITEM_TXT_016231	心靈師防具寶箱
IDS_PROPITEM_TXT_016232	
IDS_PROPITEM_TXT_016233	格鬥宗師防具寶箱
IDS_PROPITEM_TXT_016234	
IDS_PROPITEM_TXT_016235	魔導士防具寶箱
IDS_PROPITEM_TXT_016236	
IDS_PROPITEM_TXT_016237	風之埋伏者防具寶箱
IDS_PROPITEM_TXT_016238	
IDS_PROPITEM_TXT_016239	聖殿騎士防具寶箱
IDS_PROPITEM_TXT_016240	
IDS_PROPITEM_TXT_016241	自然神使防具寶箱
IDS_PROPITEM_TXT_016242	
IDS_PROPITEM_TXT_016243	爆裂射手防具寶箱
IDS_PROPITEM_TXT_016244	
IDS_PROPITEM_TXT_016245	暴風行者武器寶箱
IDS_PROPITEM_TXT_016246	
IDS_PROPITEM_TXT_016247	心靈師武器寶箱
IDS_PROPITEM_TXT_016248	
IDS_PROPITEM_TXT_016249	格鬥宗師武器寶箱
IDS_PROPITEM_TXT_016250	
IDS_PROPITEM_TXT_016251	魔導士武器寶箱
IDS_PROPITEM_TXT_016252	
IDS_PROPITEM_TXT_016253	風之埋伏者武器寶箱
IDS_PROPITEM_TXT_016254	
IDS_PROPITEM_TXT_016255	聖殿騎士武器寶箱
IDS_PROPITEM_TXT_016256	
IDS_PROPITEM_TXT_016257	自然神使武器寶箱
IDS_PROPITEM_TXT_016258	
IDS_PROPITEM_TXT_016259	爆裂射手武器寶箱
IDS_PROPITEM_TXT_016260	
IDS_PROPITEM_TXT_016261	高階金幣寶箱
IDS_PROPITEM_TXT_016262	
IDS_PROPITEM_TXT_016263	中階金幣寶箱
IDS_PROPITEM_TXT_016264	
IDS_PROPITEM_TXT_016265	低階金幣寶箱
IDS_PROPITEM_TXT_016266	
IDS_PROPITEM_TXT_016267	彭彭企鵝的伊普里內司之盾
IDS_PROPITEM_TXT_016268	
IDS_PROPITEM_TXT_016269	彭彭企鵝的高爾法陸盾
IDS_PROPITEM_TXT_016270	
IDS_PROPITEM_TXT_016271	彭彭企鵝的多莉安之盾
IDS_PROPITEM_TXT_016272	
IDS_PROPITEM_TXT_016273	彭彭企鵝的璽來丁之盾
IDS_PROPITEM_TXT_016274	
IDS_PROPITEM_TXT_016275	彭彭企鵝的路肯西亞之盾
IDS_PROPITEM_TXT_016276	
IDS_PROPITEM_TXT_016277	彭彭企鵝的凱特普之盾
IDS_PROPITEM_TXT_016278	
IDS_PROPITEM_TXT_016279	水晶(公會)
IDS_PROPITEM_TXT_016280	於公會小屋設置該家具時，會產生容量時間。
IDS_PROPITEM_TXT_016281	俄羅斯和服套裝寶箱(男)
IDS_PROPITEM_TXT_016282	
IDS_PROPITEM_TXT_016283	俄羅斯和服套裝寶箱(女)
IDS_PROPITEM_TXT_016284	
IDS_PROPITEM_TXT_016285	付費地圖自由使用券(1日)
IDS_PROPITEM_TXT_016286	在1天內可自由使用付費地區
IDS_PROPITEM_TXT_016287	匠人契約書 (1日)
IDS_PROPITEM_TXT_016288	在1天內，可以將道具販賣免費的登錄數量，從3個擴張到50個的道具。
IDS_PROPITEM_TXT_016289	劇團點數無限制卷軸(1日)
IDS_PROPITEM_TXT_016290	使用劇團點數期間，可不受限制自由使用劇團技能
IDS_PROPITEM_TXT_016291	俄羅斯買家用包裹寶箱
IDS_PROPITEM_TXT_016292	
IDS_PROPITEM_TXT_016293	新手玩家寶箱
IDS_PROPITEM_TXT_016294	
IDS_PROPITEM_TXT_016295	屬性骰子
IDS_PROPITEM_TXT_016296	使用後力量、體力、敏捷、智力等4種屬性會隨機+1或-1
IDS_PROPITEM_TXT_016297	屬性骰子(初始化)
IDS_PROPITEM_TXT_016298	將屬性骰子所給予的隨機屬性初始化，全部歸零的道具
IDS_PROPITEM_TXT_016299	
IDS_PROPITEM_TXT_016300	
IDS_PROPITEM_TXT_016301	美國披風活動1
IDS_PROPITEM_TXT_016302	
IDS_PROPITEM_TXT_016303	美國披風活動2
IDS_PROPITEM_TXT_016304	
IDS_PROPITEM_TXT_016305	美國披風活動3
IDS_PROPITEM_TXT_016306	
IDS_PROPITEM_TXT_016307	七面鳥
IDS_PROPITEM_TXT_016308	感恩季活動物品
IDS_PROPITEM_TXT_016309	解除綁定卷軸箱
IDS_PROPITEM_TXT_016310	
IDS_PROPITEM_TXT_016311	熊玩偶碎片(頭部)
IDS_PROPITEM_TXT_016312	熊玩偶的頭部碎片，可以製作完整的熊玩偶。
IDS_PROPITEM_TXT_016313	熊玩偶碎片(身體)
IDS_PROPITEM_TXT_016314	熊玩偶的身體碎片，可以製作完整的熊玩偶。
IDS_PROPITEM_TXT_016315	熊玩偶碎片(手臂)
IDS_PROPITEM_TXT_016316	熊玩偶的手臂碎片，可以製作完整的熊玩偶。
IDS_PROPITEM_TXT_016317	熊玩偶碎片(腿部)
IDS_PROPITEM_TXT_016318	熊玩偶的腿部碎片，可以製作完整的熊玩偶。
IDS_PROPITEM_TXT_016319	熊玩偶
IDS_PROPITEM_TXT_016320	收集熊玩偶碎片所製作的玩偶
IDS_PROPITEM_TXT_016321	藍色熊玩偶
IDS_PROPITEM_TXT_016322	30分鐘內提高防禦力和格檔率
IDS_PROPITEM_TXT_016323	黃色熊玩偶
IDS_PROPITEM_TXT_016324	30分鐘內提高HP和防禦力
IDS_PROPITEM_TXT_016325	粉紅色熊玩偶
IDS_PROPITEM_TXT_016326	30分鐘內提高攻擊力和PVP損害
